id,height,ORB%,DRB%,AST%,STL%,BLK%,TOV%,USG%,PER,FTr,PTSper100,FGAper100,FT%,2P%,3P%,3FGA%,Avg Dist,0-3ft FGA%,3-10ft FGA%,10-16ft FGA%,16-3P,% of Ast 2s,% of Ast 3s,% Corner 3s,cluster,player type
BRIAN SCALABRINE2011-2012,0.28125,-0.353448276,-0.497354497,-0.347294939,-0.254237288,-0.489051095,-0.243432574,-0.378947368,-0.026595745,-0.733333333,-0.482608696,-0.329268293,0,0.259754738,-0.714,-0.533333333,0.020408163,-0.534,-0.3625171,-0.87593985,-0.318007663,0.384,1,-0.651024705,4,Skilled Role player
ANSU SESAY2001-2002,0.28125,-0.49137931,-0.555555556,-0.689354276,-0.627118644,-0.839416058,-0.873905429,-0.252631579,0.079787234,-0.393333333,-0.139130435,-0.115853659,0.4,0.114827202,-1,-1,-0.216326531,-0.318,-0.751025992,-0.315789474,-0.014048531,0.636,-1,-1,5,Traditional Center
ANSU SESAY2002-2003,0.28125,-0.24137931,-0.566137566,-0.717277487,-0.423728814,-0.868613139,-0.380035026,-0.415789474,-0.420212766,-0.738666667,-0.6,-0.341463415,0.142,-0.146042363,-1,-1,-0.273469388,-0.158,-0.718194254,-0.755639098,0.049808429,0.22,-1,-1,5,Traditional Center
ANSU SESAY2003-2004,0.28125,-0.24137931,-0.597883598,-0.811518325,-0.423728814,-0.620437956,-0.635726795,-0.268421053,-0.053191489,-0.656,-0.3,-0.140243902,0.392,0.065774805,-0.428,-0.764044944,-0.110204082,-0.292,-0.707250342,-0.72556391,-0.111111111,0.254,1,-0.843294271,7,Skilled Forward
ANSU SESAY2004-2005,0.28125,0.25862069,-0.174603175,-0.479930192,-0.728813559,-0.751824818,-0.53765324,-0.094736842,0.042553191,-0.238666667,-0.239130435,-0.103658537,0.084,-0.016722408,-0.5,-0.619047619,-0.085714286,-0.476,-0.414500684,-0.642857143,-0.392081737,0.334,1,-0.584968252,4,Skilled Role player
BOBBY SIMMONS2001-2002,0.125,-0.275862069,-0.624338624,-0.720767888,-0.288135593,-0.839416058,-0.597197898,-0.331578947,-0.042553191,-0.578666667,-0.326086957,-0.219512195,0.466,0.072463768,-0.428,-0.705263158,-0.191836735,-0.2,-0.655266758,-0.80075188,-0.300127714,-0.076,0,-0.926531517,3,Role player
BOBBY SIMMONS2002-2003,0.125,-0.112068966,-0.386243386,-0.689354276,-0.525423729,-0.912408759,-0.793345009,-0.305263158,-0.053191489,-0.582666667,-0.343478261,-0.152439024,0.828,-0.08361204,-1,-0.910714286,-0.020408163,-0.482,-0.707250342,-0.631578947,0.254150702,0.136,-1,-0.937745238,2,Defensive specialist
BOBBY SIMMONS2003-2004,0.125,-0.189655172,-0.465608466,-0.598603839,-0.322033898,-0.868613139,-0.509632224,-0.310526316,-0.074468085,-0.396,-0.365217391,-0.262195122,0.668,-0.10367893,-0.666,-0.935656836,-0.232653061,-0.25,-0.647058824,-0.526315789,-0.136653895,0.256,1,-0.943920643,1,Skilled Big
BOBBY SIMMONS2004-2005,0.125,-0.50862069,-0.417989418,-0.542757417,-0.322033898,-0.941605839,-0.628721541,-0.089473684,0.111702128,-0.642666667,-0.069565217,0.06097561,0.692,0.04793757,-0.13,-0.773844641,0.208163265,-0.636,-0.890560876,-0.639097744,0.45083014,0.462,0.92,-0.691326565,7,Skilled Forward
BOBBY SIMMONS2005-2006,0.125,-0.637931034,-0.507936508,-0.609075044,-0.389830508,-0.897810219,-0.576182137,-0.231578947,-0.010638298,-0.669333333,-0.191304348,-0.109756098,0.65,0.043478261,-0.16,-0.381188119,0.2,-0.586,-0.819425445,-0.492481203,-0.277139208,0.318,0.942,-0.607363529,8,High Usage Guard
BOBBY SIMMONS2007-2008,0.125,-0.568965517,-0.439153439,-0.706806283,-0.423728814,-0.95620438,-0.548161121,-0.252631579,-0.196808511,-0.812,-0.3,-0.091463415,0.514,0.021181717,-0.298,-0.310483871,0.314285714,-0.682,-0.841313269,-0.590225564,-0.159642401,0.276,0.734,-0.437502116,8,High Usage Guard
BOBBY SIMMONS2008-2009,0.125,-0.577586207,-0.35978836,-0.703315881,-0.491525424,-0.927007299,-0.590192644,-0.442105263,-0.106382979,-0.824,-0.347826087,-0.304878049,0.482,0.010033445,-0.106,0.188208617,0.46122449,-0.696,-0.887824897,-0.804511278,-0.588761175,0.21,0.864,0.161946599,0,3PT specialist
BOBBY SIMMONS2009-2010,0.125,-0.732758621,-0.275132275,-0.780104712,-0.322033898,-0.912408759,-0.541155867,-0.310526316,-0.319148936,-0.772,-0.391304348,-0.182926829,0.8,-0.092530658,-0.366,0.076923077,0.518367347,-0.76,-0.882352941,-0.77443609,-0.389527458,0,1,-0.28477898,0,3PT specialist
BOBBY SIMMONS2011-2012,0.125,-0.586206897,-0.53968254,-0.867364747,-0.355932203,-0.912408759,-0.660245184,-0.594736842,-0.425531915,-0.896,-0.647826087,-0.426829268,0.142,-0.404682274,-0.334,0.333333333,0.567346939,-0.778,-0.879616963,-0.87593985,-0.632183908,0.5,1,0.666435476,3,Role player
CHARLES SMITH2001-2002,-0.125,-0.698275862,-0.603174603,-0.57417103,-0.186440678,-0.605839416,-0.600700525,-0.089473684,-0.042553191,-0.797333333,-0.2,0.085365854,0.292,0.10367893,-0.466,-0.387850467,-0.069387755,-0.294,-0.559507524,-0.834586466,-0.652618135,-0.074,0.886,-0.632931958,7,Skilled Forward
CHARLES SMITH2005-2006,-0.125,-0.853448276,-0.714285714,-0.734729494,-0.559322034,-0.678832117,-0.824868651,-0.252631579,-0.106382979,-0.852,-0.186956522,0.012195122,0.25,-0.016722408,-0.21,0.055555556,0.395918367,-0.612,-0.885088919,-0.894736842,-0.468710089,0.866,1,-0.273210236,0,3PT specialist
LEON SMITH2001-2002,0.34375,-0.017241379,0.158730159,-0.835951134,-0.118644068,-0.897810219,-0.712784588,-0.326315789,1.11E-16,-0.128,-0.391304348,-0.304878049,0.294,-0.141583055,-1,-1,-0.779591837,0.23,-0.157318741,-0.710526316,-1,0,-1,-1,5,Traditional Center
WILL SOLOMON2001-2002,-0.375,-0.870689655,-0.735449735,-0.378708551,-0.288135593,-0.912408759,-0.488616462,-0.031578947,-0.276595745,-0.705333333,-0.252173913,0.085365854,0.342,-0.117056856,-0.432,-0.021148036,0.444897959,-0.728,-0.775649795,-0.646616541,-0.491698595,-0.224,0.696,-0.641683406,8,High Usage Guard
WILL SOLOMON2008-2009,-0.375,-0.827586207,-0.666666667,0.047120419,-0.322033898,-0.941605839,-0.397548161,-0.131578947,-0.079787234,-0.814666667,-0.260869565,-0.042682927,0.47,0.079152731,-0.348,-0.297959184,0.363265306,-0.69,-0.81121751,-0.601503759,-0.187739464,-0.454,0.214,-0.914337447,8,High Usage Guard
ETAN THOMAS2001-2002,0.28125,-0.120689655,0.153439153,-0.944153578,-0.491525424,-0.386861314,-0.565674256,-0.373684211,0.090425532,-0.346666667,-0.32173913,-0.323170732,0.108,0.19509476,-1,-1,-0.657142857,-0.034,-0.004103967,-0.57518797,-0.897828863,0.308,-1,-1,5,Traditional Center
ETAN THOMAS2002-2003,0.28125,0.387931034,0.047619048,-0.965095986,-0.728813559,-0.503649635,-0.418563923,-0.236842105,0.095744681,0.010666667,-0.256521739,-0.329268293,0.276,0.096989967,-1,-1,-0.681632653,-0.048,0.102599179,-0.57518797,-0.979565773,-0.082,-1,-1,5,Traditional Center
ETAN THOMAS2003-2004,0.28125,-0.094827586,-0.010582011,-0.776614311,-0.661016949,-0.313868613,-0.485113835,-0.252631579,0.127659574,-0.252,-0.256521739,-0.256097561,0.294,0.090301003,-1,-1,-0.681632653,0.038,-0.053351573,-0.586466165,-0.93614304,0.23,-1,-1,5,Traditional Center
ETAN THOMAS2004-2005,0.28125,-0.181034483,-0.111111111,-0.884816754,-0.694915254,-0.430656934,-0.523642732,-0.326315789,-0.053191489,-0.246666667,-0.334782609,-0.317073171,0.056,0.119286511,-1,-1,-0.689795918,-0.058,0.083447332,-0.541353383,-0.969348659,0.188,-1,-1,5,Traditional Center
ETAN THOMAS2005-2006,0.28125,-0.137931034,-0.095238095,-0.930191972,-0.694915254,-0.313868613,-0.492119089,-0.457894737,-0.021276596,-0.322666667,-0.417391304,-0.43902439,0.2,0.188405797,-1,-1,-0.779591837,0.146,-0.031463748,-0.755639098,-0.979565773,-0.054,-1,-1,5,Traditional Center
ETAN THOMAS2006-2007,0.28125,0.051724138,0.095238095,-0.87434555,-0.694915254,-0.197080292,-0.390542907,-0.436842105,0.085106383,-0.336,-0.391304348,-0.445121951,0.116,0.279821628,-1,-1,-0.779591837,0.198,-0.091655267,-0.796992481,-0.964240102,0.158,-1,-1,5,Traditional Center
ETAN THOMAS2008-2009,0.28125,-0.198275862,-0.259259259,-0.895287958,-0.830508475,-0.299270073,-0.330998249,-0.457894737,-0.207446809,-0.536,-0.495652174,-0.43902439,0.392,0.081382386,-1,-1,-0.755102041,0.122,-0.004103967,-0.714285714,-1,0.312,-1,-1,5,Traditional Center
ETAN THOMAS2009-2010,0.28125,-0.431034483,-0.26984127,-0.982547993,-0.796610169,-0.459854015,-0.34150613,-0.489473684,-0.377659574,-0.568,-0.573913043,-0.469512195,0.182,0.016722408,-1,-1,-0.673469388,-0.03,-0.075239398,-0.390977444,-0.961685824,0.29,-1,-1,5,Traditional Center
JAMAAL TINSLEY2001-2002,-0.21875,-0.681034483,-0.592592593,0.493891798,0.016949153,-0.824817518,-0.148861646,-0.105263158,-0.031914894,-0.673333333,-0.395652174,-0.146341463,0.408,-0.059085842,-0.52,-0.539473684,0.012244898,-0.508,-0.439124487,-0.54887218,-0.491698595,-0.246,0.762,-0.890022048,9,Floor General
JAMAAL TINSLEY2002-2003,-0.21875,-0.74137931,-0.592592593,0.35078534,-0.016949153,-0.912408759,-0.1558669,-0.347368421,-0.031914894,-0.732,-0.517391304,-0.341463415,0.428,-0.005574136,-0.446,-0.402877698,0.142857143,-0.51,-0.685362517,-0.526315789,-0.448275862,-0.126,0.826,-0.836584384,9,Floor General
JAMAAL TINSLEY2003-2004,-0.21875,-0.793103448,-0.619047619,0.315881326,0.118644068,-0.868613139,-0.243432574,-0.273684211,0.127659574,-0.758666667,-0.347826087,-0.237804878,0.462,0.039018952,-0.256,0.118918919,0.387755102,-0.648,-0.718194254,-0.755639098,-0.752234994,-0.264,0.558,-0.321252143,8,High Usage Guard
JAMAAL TINSLEY2004-2005,-0.21875,-0.793103448,-0.476190476,0.371727749,0.152542373,-0.897810219,-0.355516637,0.215789474,0.244680851,-0.581333333,0.039130435,0.213414634,0.488,-0.025641026,-0.256,-0.402298851,0.004081633,-0.478,-0.455540356,-0.560150376,-0.680715198,-0.838,0.31,-0.833300352,6,Ball Dominant Scorer
JAMAAL TINSLEY2005-2006,-0.21875,-0.681034483,-0.597883598,0.162303665,-0.220338983,-0.941605839,-0.285464098,-0.026315789,-0.10106383,-0.685333333,-0.286956522,-0.012195122,0.274,0.001114827,-0.542,-0.637305699,-0.053061224,-0.508,-0.411764706,-0.37593985,-0.509578544,-0.55,0.5,-0.864703951,9,Floor General
JAMAAL TINSLEY2006-2007,-0.21875,-0.74137931,-0.613756614,0.343804538,-0.084745763,-0.883211679,-0.415061296,0.057894737,0.063829787,-0.641333333,-0.165217391,0.12195122,0.44,-0.088071349,-0.368,-0.565804274,0.028571429,-0.614,-0.466484268,-0.127819549,-0.583652618,-0.622,0.836,-0.897823759,9,Floor General
JAMAAL TINSLEY2007-2008,-0.21875,-0.827586207,-0.587301587,0.354275742,-0.152542373,-0.912408759,-0.285464098,-0.073684211,-0.063829787,-0.712,-0.330434783,-0.06097561,0.44,-0.059085842,-0.432,-0.390928726,0.175510204,-0.732,-0.450068399,-0.270676692,-0.575989783,-0.662,0.85,-0.894892448,9,Floor General
JAMAAL TINSLEY2009-2010,-0.21875,-0.810344828,-0.53968254,-0.113438045,-0.016949153,-0.912408759,0.026269702,-0.352631579,-0.329787234,-0.742666667,-0.591304348,-0.390243902,0.63,-0.005574136,-0.642,-0.442857143,0.102040816,-0.628,-0.414500684,-0.139097744,-0.762452107,-0.422,1,-0.875689691,9,Floor General
JAMAAL TINSLEY2011-2012,-0.21875,-0.887931034,-0.645502646,0.267015707,-0.389830508,-0.810218978,-0.092819615,-0.257894737,-0.164893617,-0.838666667,-0.47826087,-0.243902439,0.53,0.00780379,-0.46,-0.475177305,0.191836735,-0.816,-0.222982216,-0.466165414,-0.438058748,-0.532,0.6,-0.901197719,9,Floor General
JAMAAL TINSLEY2012-2013,-0.21875,-0.862068966,-0.613756614,0.190226876,-0.050847458,-0.868613139,0.057793345,-0.505263158,-0.180851064,-0.852,-0.665217391,-0.518292683,0.384,-0.021181717,-0.386,0.085470085,0.436734694,-0.786,-0.52120383,-0.695488722,-0.759897829,-0.404,0.692,-0.850522591,3,Role player
JAMAAL TINSLEY2013-2014,-0.21875,-0.827586207,-0.603174603,0.029668412,-0.661016949,-1,0.085814361,-0.557894737,-0.643617021,-1,-0.908695652,-0.548780488,-1,0.337792642,-0.866,0.5,0.632653061,-0.9,-0.589603283,-0.812030075,-1,-1,1,-0.652244898,3,Role player
OSCAR TORRES2001-2002,0.03125,-0.577586207,-0.687830688,-0.776614311,-0.559322034,-0.912408759,-0.607705779,-0.205263158,-0.138297872,-0.589333333,-0.239130435,-0.079268293,0.562,0.016722408,-0.412,-0.260997067,0.224489796,-0.566,-0.70998632,-0.601503759,-0.48403576,0.224,0.676,-0.693413005,8,High Usage Guard
OSCAR TORRES2002-2003,0.03125,-0.74137931,-0.656084656,-0.846422339,-0.355932203,-0.824817518,-0.467600701,-0.110526316,0.037234043,-0.258666667,-0.017391304,-0.109756098,0.4,-0.128205128,0.076,-0.277777778,0.216326531,-0.612,-0.69630643,-0.477443609,-0.504469987,-0.112,0.714,-0.51531209,3,Role player
GERALD WALLACE2001-2002,0.125,0.068965517,-0.597883598,-0.664921466,-0.254237288,-0.868613139,-0.646234676,-0.036842105,-0.037234043,-0.649333333,-0.217391304,0.109756098,0,-0.005574136,-1,-0.92,-0.534693878,0.188,-0.655266758,-0.785714286,-0.53256705,0.12,-1,-0.960117109,2,Defensive specialist
GERALD WALLACE2002-2003,0.125,-0.353448276,-0.26984127,-0.787085515,-0.288135593,-0.751824818,-0.404553415,-0.136842105,-0.079787234,-0.461333333,-0.252173913,-0.152439024,0.054,0.108138239,-0.5,-0.956284153,-0.485714286,0.17,-0.761969904,-0.87593985,-0.302681992,0.37,1,-0.961898725,1,Skilled Big
GERALD WALLACE2003-2004,0.125,0.043103448,-0.439153439,-0.713787086,-0.288135593,-0.576642336,-0.740805604,-0.436842105,-0.180851064,-0.64,-0.595652174,-0.298780488,-0.084,-0.179487179,-1,-0.95505618,-0.248979592,-0.146,-0.783857729,-0.748120301,0.03192848,0.126,-1,-0.960828464,2,Defensive specialist
GERALD WALLACE2004-2005,0.125,-0.482758621,-0.317460317,-0.636998255,-0.050847458,-0.532846715,-0.397548161,-0.189473684,0.005319149,-0.394666667,-0.273913043,-0.195121951,0.322,0.043478261,-0.452,-0.80533752,-0.257142857,-0.03,-0.879616963,-0.87593985,-0.12899106,0.286,1,-0.841196995,4,Skilled Role player
GERALD WALLACE2005-2006,0.125,-0.387931034,-0.116402116,-0.692844677,0.254237288,-0.313868613,-0.579684764,-0.178947368,0.388297872,-0.306666667,-0.108695652,-0.158536585,0.228,0.253065775,-0.44,-0.830220713,-0.608163265,0.402,-0.838577291,-0.845864662,-0.708812261,0.024,1,-0.863863949,4,Skilled Role player
GERALD WALLACE2006-2007,0.125,-0.465517241,-0.195767196,-0.563699825,-0.050847458,-0.708029197,-0.57267951,-0.010526316,0.308510638,-0.373333333,0.026086957,0.012195122,0.382,0.177257525,-0.35,-0.74789916,-0.485714286,0.236,-0.775649795,-0.864661654,-0.6449553,0.012,0.846,-0.706889931,4,Skilled Role player
GERALD WALLACE2007-2008,0.125,-0.75862069,-0.306878307,-0.445026178,-0.016949153,-0.722627737,-0.506129597,0.1,0.186170213,-0.372,0.052173913,0.085365854,0.462,0.094760312,-0.358,-0.513215859,-0.159183673,-0.058,-0.876880985,-0.909774436,-0.448275862,-0.002,0.916,-0.654648425,6,Ball Dominant Scorer
GERALD WALLACE2008-2009,0.125,-0.551724138,-0.042328042,-0.567190227,-0.152542373,-0.693430657,-0.551663748,-0.115789474,0.244680851,-0.253333333,-0.047826087,-0.12804878,0.608,0.148272018,-0.404,-0.676942047,-0.518367347,0.33,-0.824897401,-0.947368421,-0.754789272,-0.018,0.948,-0.642973621,4,Skilled Role player
GERALD WALLACE2009-2010,0.125,-0.49137931,0.111111111,-0.685863874,-0.322033898,-0.678832117,-0.541155867,-0.126315789,0.228723404,-0.230666667,-0.069565217,-0.152439024,0.552,0.121516165,-0.258,-0.703075292,-0.395918367,0.144,-0.789329685,-0.906015038,-0.54789272,0.134,0.962,-0.656327305,4,Skilled Role player
GERALD WALLACE2010-2011,0.125,-0.577586207,-0.005291005,-0.619546248,-0.288135593,-0.722627737,-0.544658494,-0.126315789,0.117021277,-0.414666667,-0.126086957,-0.097560976,0.492,0.085841695,-0.334,-0.562867215,-0.118367347,-0.184,-0.66621067,-0.92481203,-0.409961686,0.136,0.936,-0.713495244,7,Skilled Forward
GERALD WALLACE2011-2012,0.125,-0.586206897,-0.206349206,-0.539267016,-0.254237288,-0.810218978,-0.53765324,-0.215789474,0.10106383,-0.525333333,-0.213043478,-0.152439024,0.6,0.114827202,-0.386,-0.525316456,-0.224489796,-0.012,-0.704514364,-0.894736842,-0.660280971,0.136,0.87,-0.641719903,4,Skilled Role player
GERALD WALLACE2012-2013,0.125,-0.663793103,-0.35978836,-0.535776614,-0.152542373,-0.751824818,-0.408056042,-0.431578947,-0.127659574,-0.446666667,-0.495652174,-0.408536585,0.274,0.02787068,-0.436,-0.288209607,-0.053061224,-0.162,-0.671682627,-0.958646617,-0.759897829,0.264,0.914,-0.558294578,4,Skilled Role player
GERALD WALLACE2013-2014,0.125,-0.75862069,-0.349206349,-0.479930192,-0.084745763,-0.883211679,-0.085814361,-0.584210526,-0.212765957,-0.414666667,-0.626086957,-0.62195122,-0.07,0.302118172,-0.406,-0.443478261,-0.273469388,0.096,-0.690834473,-0.984962406,-0.85440613,0.298,1,-0.711882795,3,Role player
GERALD WALLACE2014-2015,0.125,-0.448275862,-0.296296296,-0.821989529,-0.118644068,-0.839416058,0.07530648,-0.721052632,-0.414893617,-0.412,-0.830434783,-0.768292683,-0.2,-0.065774805,-0.334,-0.823529412,-0.567346939,0.412,-0.597811218,-1,-0.849297573,0.23,1,-0.897565282,3,Role player
EARL WATSON2001-2002,-0.375,-0.663793103,-0.788359788,-0.343804538,0.152542373,-0.941605839,-0.359019264,-0.489473684,-0.127659574,-0.773333333,-0.534782609,-0.408536585,0.278,0.061315496,-0.272,-0.58490566,-0.175510204,-0.284,-0.52120383,-0.503759398,-0.675606641,0.126,0.75,-0.769906399,9,Floor General
EARL WATSON2002-2003,-0.375,-0.672413793,-0.608465608,-0.102966841,0.152542373,-0.897810219,-0.404553415,-0.3,0.031914894,-0.706666667,-0.382608696,-0.231707317,0.442,0.032329989,-0.318,-0.534526854,0.069387755,-0.484,-0.60875513,-0.54887218,-0.37164751,-0.108,0.806,-0.85719681,9,Floor General
EARL WATSON2003-2004,-0.375,-0.715517241,-0.650793651,0.308900524,-0.016949153,-0.883211679,-0.23642732,-0.242105263,-0.063829787,-0.604,-0.465217391,-0.243902439,0.304,-0.090301003,-0.51,-0.543103448,0.004081633,-0.332,-0.668946648,-0.718045113,-0.384418902,-0.316,0.692,-0.894871027,9,Floor General
EARL WATSON2004-2005,-0.375,-0.801724138,-0.666666667,0.193717277,-0.152542373,-0.883211679,-0.250437828,-0.121052632,-0.04787234,-0.668,-0.291304348,-0.12195122,0.318,0.050167224,-0.362,-0.411552347,-0.069387755,-0.21,-0.742818057,-0.808270677,-0.575989783,-0.706,0.654,-0.829726708,8,High Usage Guard
EARL WATSON2005-2006,-0.375,-0.844827586,-0.582010582,0.012216405,-0.254237288,-0.927007299,-0.313485114,-0.157894737,0.031914894,-0.709333333,-0.208695652,-0.12195122,0.352,0.025641026,-0.192,0.068762279,0.346938776,-0.588,-0.748290014,-0.785714286,-0.719029374,-0.432,0.836,-0.629263962,8,High Usage Guard
EARL WATSON2006-2007,-0.375,-0.836206897,-0.666666667,0.095986038,-0.186440678,-0.883211679,-0.362521891,-0.173684211,-0.026595745,-0.714666667,-0.330434783,-0.115853659,0.47,-0.063545151,-0.342,-0.184861718,0.232653061,-0.538,-0.729138167,-0.710526316,-0.527458493,-0.59,0.544,-0.745659845,8,High Usage Guard
EARL WATSON2007-2008,-0.375,-0.818965517,-0.656084656,0.277486911,-0.491525424,-0.95620438,-0.376532399,-0.205263158,0.031914894,-0.741333333,-0.295652174,-0.134146341,0.532,0.052396878,-0.258,-0.646586345,0.06122449,-0.5,-0.677154583,-0.642857143,-0.08045977,-0.682,0.632,-0.89712013,9,Floor General
EARL WATSON2008-2009,-0.375,-0.801724138,-0.603174603,0.165794066,-0.525423729,-0.927007299,-0.166374781,-0.336842105,-0.239361702,-0.688,-0.534782609,-0.335365854,0.51,-0.068004459,-0.53,-0.624724062,-0.028571429,-0.364,-0.679890561,-0.718045113,-0.228607918,-0.624,0.6,-0.877018672,9,Floor General
EARL WATSON2009-2010,-0.375,-0.784482759,-0.650793651,-0.106457243,-0.254237288,-0.927007299,-0.208406305,-0.421052632,-0.164893617,-0.569333333,-0.52173913,-0.451219512,0.42,0.114827202,-0.424,-0.297709924,0.044897959,-0.382,-0.562243502,-0.763157895,-0.703703704,-0.458,0.736,-0.734351801,9,Floor General
EARL WATSON2010-2011,-0.375,-0.655172414,-0.582010582,-0.102966841,-0.288135593,-0.868613139,-0.113835377,-0.489473684,-0.20212766,-0.644,-0.595652174,-0.506097561,0.342,0.003344482,-0.328,-0.302931596,0.175510204,-0.504,-0.616963064,-0.706766917,-0.524904215,-0.244,0.722,-0.749692865,9,Floor General
EARL WATSON2011-2012,-0.375,-0.715517241,-0.576719577,0.008726003,-0.084745763,-0.751824818,0.12084063,-0.589473684,-0.239361702,-0.616,-0.765217391,-0.640243902,0.348,-0.092530658,-0.616,-0.35,0.110204082,-0.6,-0.247606019,-0.669172932,-0.711366539,-0.41,0.4,-0.803984656,3,Role player
EARL WATSON2012-2013,-0.375,-0.724137931,-0.634920635,0.109947644,-0.152542373,-0.883211679,0.208406305,-0.615789474,-0.335106383,-0.722666667,-0.830434783,-0.670731707,0.36,-0.224080268,-0.642,-0.533333333,-0.069387755,-0.416,-0.316005472,-0.842105263,-0.53256705,-0.124,0.6,-0.854390261,3,Role player
EARL WATSON2013-2014,-0.375,-0.706896552,-0.767195767,-0.232111693,-0.457627119,-0.941605839,1,-0.768421053,-0.632978723,-0.514666667,-0.930434783,-0.920731707,1,-0.442586399,-0.428,0.272727273,0.632653061,-1,-0.502051984,-1,-0.535121328,-1,1,-0.048249194,3,Role player
RODNEY WHITE2001-2002,0.28125,-0.844827586,-0.349206349,-0.420593368,0.254237288,-0.839416058,-0.38704028,0.347368421,-0.159574468,-0.689333333,-0.091304348,0.37804878,0.714,-0.168338907,-0.556,-0.7,-0.053061224,-0.534,-0.40629275,-0.560150376,-0.277139208,-0.474,0,-0.883907319,3,Role player
RODNEY WHITE2002-2003,0.28125,-0.732758621,-0.412698413,-0.476439791,-0.491525424,-0.766423358,-0.355516637,0.078947368,-0.223404255,-0.738666667,-0.143478261,0.176829268,0.568,0.00780379,-0.522,-0.579937304,0.028571429,-0.514,-0.515731874,-0.706766917,-0.254150702,0.22,0.938,-0.803031397,7,Skilled Forward
RODNEY WHITE2003-2004,0.28125,-0.568965517,-0.37037037,-0.605584642,-0.423728814,-0.795620438,-0.53765324,0.194736842,0.127659574,-0.704,0.130434783,0.353658537,0.5,0.065774805,-0.242,-0.628205128,0.126530612,-0.556,-0.677154583,-0.680451128,-0.006385696,0.384,0.758,-0.940375901,7,Skilled Forward
