Player_Upper,id,year,VORP,Min,league,flag,lockout
ANTHONY PARKER,ANTHONY PARKER2003-2004,2003-2004,6.594425722,738,Euroleague,0,0
ANTHONY PARKER,ANTHONY PARKER2004-2005,2004-2005,7.897125856,834,Euroleague,0,0
ANTHONY PARKER,ANTHONY PARKER2005-2006,2005-2006,4.442073482,887,Euroleague,0,0
ANTHONY PARKER,ANTHONY PARKER2006-2007,2006-2007,2.1,2437,NBA,0,0
ANTHONY PARKER,ANTHONY PARKER2007-2008,2007-2008,1.9,2634,NBA,0,0
ANTHONY PARKER,ANTHONY PARKER2008-2009,2008-2009,0.8,2637,NBA,0,0
ANTHONY PARKER,ANTHONY PARKER2009-2010,2009-2010,1,2289,NBA,0,0
ANTHONY PARKER,ANTHONY PARKER2010-2011,2010-2011,0,2091,NBA,0,0
ANTHONY PARKER,ANTHONY PARKER2011-2012,2011-2012,0.1,1280,NBA,0,0
ANTHONY RANDOLPH,ANTHONY RANDOLPH2008-2009,2008-2009,-0.1,1129,NBA,0,0
ANTHONY RANDOLPH,ANTHONY RANDOLPH2009-2010,2009-2010,0.3,749,NBA,0,0
ANTHONY RANDOLPH,ANTHONY RANDOLPH2010-2011,2010-2011,0,590,NBA,0,0
ANTHONY RANDOLPH,ANTHONY RANDOLPH2011-2012,2011-2012,0.2,517,NBA,0,0
ANTHONY RANDOLPH,ANTHONY RANDOLPH2012-2013,2012-2013,-0.1,329,NBA,0,0
ANTHONY RANDOLPH,ANTHONY RANDOLPH2013-2014,2013-2014,0.2,527,NBA,0,0
ANTHONY RANDOLPH,ANTHONY RANDOLPH2014-2015,2014-2015,2.748089433,569.6,EUR,0,0
ANTHONY RANDOLPH,ANTHONY RANDOLPH2015-2016,2015-2016,,580,Euroleague,0,0
ANTHONY RANDOLPH,ANTHONY RANDOLPH2015-2016,2015-2016,3.549642047,454.6,EUR,0,0
ANTHONY RANDOLPH,ANTHONY RANDOLPH2016-2017,2016-2017,1.58031495,721.3,EUR,0,0
ANTHONY RANDOLPH,ANTHONY RANDOLPH2016-2017,2016-2017,2.157020009,721,Euroleague,0,0
ANTHONY RANDOLPH,ANTHONY RANDOLPH2017-2018,2017-2018,0.753052387,377,Euroleague,0,0
ANTHONY RANDOLPH,ANTHONY RANDOLPH2017-2018,2017-2018,0.39924631,474.2,EUR,0,0
ANTHONY RANDOLPH,ANTHONY RANDOLPH2018-2019,2018-2019,3.363053461,746,Euroleague,0,0
ANTHONY RANDOLPH,ANTHONY RANDOLPH2018-2019,2018-2019,1.645186245,691.3,EUR,0,0
ANTHONY RANDOLPH,ANTHONY RANDOLPH2019-2020,2019-2020,3.183318009,455,Euroleague,0,0
ANTHONY RANDOLPH,ANTHONY RANDOLPH2019-2020,2019-2020,1.013181868,363.7,EUR,0,0
ANTHONY RANDOLPH,ANTHONY RANDOLPH2020-2021,2020-2021,0.629009472,246,Euroleague,0,0
ANTHONY RANDOLPH,ANTHONY RANDOLPH2021-2022,2021-2022,0.566687428,287.2,EUR,0,0
ANTHONY RANDOLPH,ANTHONY RANDOLPH2021-2022,2021-2022,0.225068523,154,Euroleague,0,0
ANTHONY ROBERSON,ANTHONY ROBERSON2006-2007,2006-2007,0,227,NBA,0,0
ANTHONY ROBERSON,ANTHONY ROBERSON2008-2009,2008-2009,0,276,NBA,0,0
ANTHONY ROBERSON,ANTHONY ROBERSON2009-2010,2009-2010,2.413999916,553,EUR,0,0
ANTHONY ROBERSON,ANTHONY ROBERSON2010-2011,2010-2011,0.56793686,724,EUR,0,0
ANTHONY ROBERSON,ANTHONY ROBERSON2012-2013,2012-2013,0.068433616,162,EUR,0,0
ANTHONY ROBERSON,ANTHONY ROBERSON2013-2014,2013-2014,0.791940563,221.6,EUR,0,0
ANTHONY ROBERSON,ANTHONY ROBERSON2015-2016,2015-2016,1.487605172,151,EUR,0,0
ANTOINE WRIGHT,ANTOINE WRIGHT2005-2006,2005-2006,-0.6,370,NBA,0,0
ANTOINE WRIGHT,ANTOINE WRIGHT2006-2007,2006-2007,-0.4,1137,NBA,0,0
ANTOINE WRIGHT,ANTOINE WRIGHT2007-2008,2007-2008,-0.3,1232,NBA,0,0
ANTOINE WRIGHT,ANTOINE WRIGHT2008-2009,2008-2009,-0.6,1552,NBA,0,0
ANTOINE WRIGHT,ANTOINE WRIGHT2009-2010,2009-2010,-0.4,1392,NBA,0,0
ANTOINE WRIGHT,ANTOINE WRIGHT2011-2012,2011-2012,-1.531294291,399,EUR,0,0
ANTONIS FOTSIS,ANTONIS FOTSIS2001-2002,2001-2002,-0.1,320,NBA,0,0
ANTONIS FOTSIS,ANTONIS FOTSIS2002-2003,2002-2003,4.911104935,563,Euroleague,0,0
ANTONIS FOTSIS,ANTONIS FOTSIS2003-2004,2003-2004,4.050550701,988.2,EUR,0,0
ANTONIS FOTSIS,ANTONIS FOTSIS2004-2005,2004-2005,2.365141238,762.4,EUR,0,0
ANTONIS FOTSIS,ANTONIS FOTSIS2004-2005,2004-2005,0.386253875,304,Euroleague,0,0
ANTONIS FOTSIS,ANTONIS FOTSIS2006-2007,2006-2007,4.270568181,671,Euroleague,0,0
ANTONIS FOTSIS,ANTONIS FOTSIS2008-2009,2008-2009,3.75354618,527,Euroleague,0,0
ANTONIS FOTSIS,ANTONIS FOTSIS2009-2010,2009-2010,3.275278879,374,Euroleague,0,0
ANTONIS FOTSIS,ANTONIS FOTSIS2010-2011,2010-2011,5.173608398,533,Euroleague,0,0
ANTONIS FOTSIS,ANTONIS FOTSIS2011-2012,2011-2012,3.537132961,1028,EUR,0,0
ANTONIS FOTSIS,ANTONIS FOTSIS2011-2012,2011-2012,3.759727792,390,Euroleague,0,0
ANTONIS FOTSIS,ANTONIS FOTSIS2012-2013,2012-2013,2.70158851,846,EUR,0,0
ANTONIS FOTSIS,ANTONIS FOTSIS2012-2013,2012-2013,1.152996084,254,Euroleague,0,0
ANTONIS FOTSIS,ANTONIS FOTSIS2013-2014,2013-2014,1.591880815,678,Euroleague,0,0
ANTONIS FOTSIS,ANTONIS FOTSIS2013-2014,2013-2014,3.856442633,723.5,EUR,0,0
ANTONIS FOTSIS,ANTONIS FOTSIS2014-2015,2014-2015,4.111174864,785.4,EUR,0,0
ANTONIS FOTSIS,ANTONIS FOTSIS2014-2015,2014-2015,3.090546541,635,Euroleague,0,0
ANTONIS FOTSIS,ANTONIS FOTSIS2015-2016,2015-2016,2.285933176,761.4,EUR,0,0
ANTONIS FOTSIS,ANTONIS FOTSIS2015-2016,2015-2016,,424,Euroleague,0,0
ANTONIS FOTSIS,ANTONIS FOTSIS2016-2017,2016-2017,2.275230592,483.9,EUR,0,0
ANTONIS FOTSIS,ANTONIS FOTSIS2016-2017,2016-2017,-0.126243405,294,Euroleague,0,0
ANZEJS PASECNIKS,ANZEJS PASECNIKS2014-2015,2014-2015,-0.666596946,252.2,EUR,0,0
ANZEJS PASECNIKS,ANZEJS PASECNIKS2015-2016,2015-2016,-0.216948029,174.1,EUR,0,0
ANZEJS PASECNIKS,ANZEJS PASECNIKS2016-2017,2016-2017,2.204848717,578.5,EUR,0,0
ANZEJS PASECNIKS,ANZEJS PASECNIKS2017-2018,2017-2018,-0.019805243,583.9,EUR,0,0
ANZEJS PASECNIKS,ANZEJS PASECNIKS2018-2019,2018-2019,-1.382096125,371.4,EUR,0,0
ANZEJS PASECNIKS,ANZEJS PASECNIKS2018-2019,2018-2019,-1.053638734,371,Euroleague,0,0
ANZEJS PASECNIKS,ANZEJS PASECNIKS2019-2020,2019-2020,-0.4,437,NBA,0,0
ANZEJS PASECNIKS,ANZEJS PASECNIKS2021-2022,2021-2022,0.051859164,483.6,EUR,0,0
ARCHIE GOODWIN,ARCHIE GOODWIN2013-2014,2013-2014,-0.2,533,NBA,0,0
ARCHIE GOODWIN,ARCHIE GOODWIN2014-2015,2014-2015,-0.2,535,NBA,0,0
ARCHIE GOODWIN,ARCHIE GOODWIN2015-2016,2015-2016,-0.5,1114,NBA,0,0
ARCHIE GOODWIN,ARCHIE GOODWIN2016-2017,2016-2017,0.2,214,NBA,0,0
ARCHIE GOODWIN,ARCHIE GOODWIN2019-2020,2019-2020,0.230023943,566.3,EUR,0,0
ARCHIE GOODWIN,ARCHIE GOODWIN2020-2021,2020-2021,0.289154082,499,EUR,0,0
ARMON JOHNSON,ARMON JOHNSON2010-2011,2010-2011,-0.2,277,NBA,0,0
ARMON JOHNSON,ARMON JOHNSON2013-2014,2013-2014,0.195819798,243.3,EUR,0,0
ARNETT MOULTRIE,ARNETT MOULTRIE2012-2013,2012-2013,0.1,542,NBA,0,0
ARNETT MOULTRIE,ARNETT MOULTRIE2013-2014,2013-2014,-0.3,187,NBA,0,0
ARNETT MOULTRIE,ARNETT MOULTRIE2018-2019,2018-2019,2.870548843,535.5,EUR,0,0
ARNETT MOULTRIE,ARNETT MOULTRIE2019-2020,2019-2020,0.774727712,142.4,EUR,0,0
ARON BAYNES,ARON BAYNES2011-2012,2011-2012,-0.160342932,639.7,EUR,0,0
ARON BAYNES,ARON BAYNES2012-2013,2012-2013,1.553798809,262,Euroleague,0,0
ARON BAYNES,ARON BAYNES2012-2013,2012-2013,1.215032141,388,EUR,0,0
ARON BAYNES,ARON BAYNES2012-2013,2012-2013,-0.2,141,NBA,1,0
ARON BAYNES,ARON BAYNES2013-2014,2013-2014,-0.5,491,NBA,0,0
ARON BAYNES,ARON BAYNES2014-2015,2014-2015,0.1,1122,NBA,0,0
ARON BAYNES,ARON BAYNES2015-2016,2015-2016,0.6,1233,NBA,0,0
ARON BAYNES,ARON BAYNES2016-2017,2016-2017,-0.2,1163,NBA,0,0
ARON BAYNES,ARON BAYNES2017-2018,2017-2018,-0.3,1485,NBA,0,0
ARON BAYNES,ARON BAYNES2018-2019,2018-2019,0.1,821,NBA,0,0
ARON BAYNES,ARON BAYNES2019-2020,2019-2020,0.2,934,NBA,0,0
ARON BAYNES,ARON BAYNES2020-2021,2020-2021,-0.6,980,NBA,0,0
ARVYDAS SABONIS,ARVYDAS SABONIS2000-2001,2000-2001,1.1,1299,NBA,0,0
ARVYDAS SABONIS,ARVYDAS SABONIS2002-2003,2002-2003,2,1209,NBA,0,0
ARVYDAS SABONIS,ARVYDAS SABONIS2003-2004,2003-2004,6.546233175,508,Euroleague,0,0
AUSTIN DAYE,AUSTIN DAYE2009-2010,2009-2010,0.1,915,NBA,0,0
AUSTIN DAYE,AUSTIN DAYE2010-2011,2010-2011,0.3,1446,NBA,0,0
AUSTIN DAYE,AUSTIN DAYE2011-2012,2011-2012,-0.5,603,NBA,1,0
AUSTIN DAYE,AUSTIN DAYE2012-2013,2012-2013,0.4,676,NBA,0,0
AUSTIN DAYE,AUSTIN DAYE2013-2014,2013-2014,-0.1,148,NBA,0,0
AUSTIN DAYE,AUSTIN DAYE2014-2015,2014-2015,-0.2,344,NBA,0,0
AUSTIN DAYE,AUSTIN DAYE2015-2016,2015-2016,3.445608408,676,EUR,0,0
AUSTIN DAYE,AUSTIN DAYE2016-2017,2016-2017,1.640596221,516.4,EUR,0,0
AUSTIN DAYE,AUSTIN DAYE2016-2017,2016-2017,0.041306793,463,Euroleague,0,0
AUSTIN DAYE,AUSTIN DAYE2017-2018,2017-2018,2.207825832,440,EUR,0,0
AUSTIN DAYE,AUSTIN DAYE2018-2019,2018-2019,3.18184327,1134,EUR,0,0
AUSTIN DAYE,AUSTIN DAYE2019-2020,2019-2020,2.904321087,486,EUR,0,0
AUSTIN DAYE,AUSTIN DAYE2020-2021,2020-2021,3.056390779,712,EUR,0,0
AUSTIN DAYE,AUSTIN DAYE2021-2022,2021-2022,-0.016867237,309,EUR,0,0
AXEL TOUPANE,AXEL TOUPANE2011-2012,2011-2012,0.225830724,246,EUR,0,0
AXEL TOUPANE,AXEL TOUPANE2012-2013,2012-2013,-0.178524956,592,EUR,0,0
AXEL TOUPANE,AXEL TOUPANE2013-2014,2013-2014,-2.013750991,151,Euroleague,0,0
AXEL TOUPANE,AXEL TOUPANE2013-2014,2013-2014,0.778879343,782,EUR,0,0
AXEL TOUPANE,AXEL TOUPANE2014-2015,2014-2015,1.502214867,773,EUR,0,0
AXEL TOUPANE,AXEL TOUPANE2015-2016,2015-2016,-0.2,305,NBA,0,0
AXEL TOUPANE,AXEL TOUPANE2017-2018,2017-2018,-0.040790169,520,Euroleague,0,0
AXEL TOUPANE,AXEL TOUPANE2018-2019,2018-2019,0.298098241,354,Euroleague,0,0
AXEL TOUPANE,AXEL TOUPANE2018-2019,2018-2019,2.745117387,350.7,EUR,0,0
AXEL TOUPANE,AXEL TOUPANE2019-2020,2019-2020,-0.619867837,345.6,EUR,0,0
AXEL TOUPANE,AXEL TOUPANE2021-2022,2021-2022,-0.24550561,247,EUR,0,0
BEN HANSBROUGH,BEN HANSBROUGH2012-2013,2012-2013,-0.1,200,NBA,0,0
BEN HANSBROUGH,BEN HANSBROUGH2013-2014,2013-2014,1.508698684,741.3,EUR,0,0
BEN HANSBROUGH,BEN HANSBROUGH2014-2015,2014-2015,-0.759962901,215.1,EUR,0,0
BEN HANSBROUGH,BEN HANSBROUGH2014-2015,2014-2015,-0.676664465,149,Euroleague,0,0
BENO UDRIH,BENO UDRIH2000-2001,2000-2001,0.267696867,320,Euroleague,0,0
BENO UDRIH,BENO UDRIH2001-2002,2001-2002,2.886117429,519,Euroleague,0,0
BENO UDRIH,BENO UDRIH2002-2003,2002-2003,1.22709288,486,Euroleague,0,0
BENO UDRIH,BENO UDRIH2003-2004,2003-2004,0.25732345,413,EUR,0,0
BENO UDRIH,BENO UDRIH2004-2005,2004-2005,0.9,1149,NBA,0,0
BENO UDRIH,BENO UDRIH2005-2006,2005-2006,0.1,586,NBA,0,0
BENO UDRIH,BENO UDRIH2006-2007,2006-2007,-0.2,948,NBA,0,0
BENO UDRIH,BENO UDRIH2007-2008,2007-2008,0.3,2080,NBA,0,0
BENO UDRIH,BENO UDRIH2008-2009,2008-2009,-0.6,2270,NBA,0,0
BENO UDRIH,BENO UDRIH2009-2010,2009-2010,1.5,2477,NBA,0,0
BENO UDRIH,BENO UDRIH2010-2011,2010-2011,1.7,2734,NBA,0,0
BENO UDRIH,BENO UDRIH2011-2012,2011-2012,0,1080,NBA,0,0
BENO UDRIH,BENO UDRIH2012-2013,2012-2013,0.2,1457,NBA,0,0
BENO UDRIH,BENO UDRIH2013-2014,2013-2014,0,643,NBA,0,0
BENO UDRIH,BENO UDRIH2014-2015,2014-2015,0.9,1494,NBA,0,0
BENO UDRIH,BENO UDRIH2015-2016,2015-2016,-0.3,707,NBA,0,0
BENO UDRIH,BENO UDRIH2016-2017,2016-2017,0.3,560,NBA,0,0
BENO UDRIH,BENO UDRIH2017-2018,2017-2018,-0.325145865,196,Euroleague,0,0
BILLY THOMAS,BILLY THOMAS2003-2004,2003-2004,1.038567903,773,EUR,0,0
BILLY THOMAS,BILLY THOMAS2004-2005,2004-2005,-0.1,356,NBA,0,0
BISMACK BIYOMBO,BISMACK BIYOMBO2010-2011,2010-2011,0.3329319,239.4,EUR,0,0
BISMACK BIYOMBO,BISMACK BIYOMBO2011-2012,2011-2012,-1,1455,NBA,0,0
BISMACK BIYOMBO,BISMACK BIYOMBO2012-2013,2012-2013,-1.3,2186,NBA,0,0
BISMACK BIYOMBO,BISMACK BIYOMBO2013-2014,2013-2014,0.2,1072,NBA,0,0
BISMACK BIYOMBO,BISMACK BIYOMBO2014-2015,2014-2015,0.3,1243,NBA,0,0
BISMACK BIYOMBO,BISMACK BIYOMBO2015-2016,2015-2016,0.8,1808,NBA,0,0
BISMACK BIYOMBO,BISMACK BIYOMBO2016-2017,2016-2017,-0.6,1793,NBA,0,0
BISMACK BIYOMBO,BISMACK BIYOMBO2017-2018,2017-2018,-0.2,1495,NBA,0,0
BISMACK BIYOMBO,BISMACK BIYOMBO2018-2019,2018-2019,-0.1,783,NBA,0,0
BISMACK BIYOMBO,BISMACK BIYOMBO2019-2020,2019-2020,-0.1,1029,NBA,0,0
BISMACK BIYOMBO,BISMACK BIYOMBO2020-2021,2020-2021,-0.4,1349,NBA,0,0
BISMACK BIYOMBO,BISMACK BIYOMBO2021-2022,2021-2022,0.1,506,NBA,0,0
BLAKE AHEARN,BLAKE AHEARN2007-2008,2007-2008,-0.1,177,NBA,0,0
BLAKE AHEARN,BLAKE AHEARN2009-2010,2009-2010,0.330815398,325.8,EUR,0,0
BLAKE AHEARN,BLAKE AHEARN2010-2011,2010-2011,-0.520503523,147,EUR,0,0
BLAKE AHEARN,BLAKE AHEARN2013-2014,2013-2014,-2.64011581,202,Euroleague,0,0
BOBAN MARJANOVIC,BOBAN MARJANOVIC2010-2011,2010-2011,0.370782619,334,Euroleague,0,0
BOBAN MARJANOVIC,BOBAN MARJANOVIC2013-2014,2013-2014,3.746350537,199,Euroleague,0,0
BOBAN MARJANOVIC,BOBAN MARJANOVIC2013-2014,2013-2014,5.302738707,505,EUR,0,0
BOBAN MARJANOVIC,BOBAN MARJANOVIC2014-2015,2014-2015,4.444207368,672,EUR,0,0
BOBAN MARJANOVIC,BOBAN MARJANOVIC2014-2015,2014-2015,7.276056597,655,Euroleague,0,0
BOBAN MARJANOVIC,BOBAN MARJANOVIC2015-2016,2015-2016,0.8,508,NBA,0,0
BOBAN MARJANOVIC,BOBAN MARJANOVIC2016-2017,2016-2017,0.6,293,NBA,0,0
BOBAN MARJANOVIC,BOBAN MARJANOVIC2017-2018,2017-2018,0.4,337,NBA,0,0
BOBAN MARJANOVIC,BOBAN MARJANOVIC2018-2019,2018-2019,0.9,681,NBA,0,0
BOBAN MARJANOVIC,BOBAN MARJANOVIC2019-2020,2019-2020,0.3,422,NBA,0,0
BOBAN MARJANOVIC,BOBAN MARJANOVIC2020-2021,2020-2021,0.1,271,NBA,0,0
BOBBY BROWN,BOBBY BROWN2008-2009,2008-2009,-0.7,931,NBA,0,0
BOBBY BROWN,BOBBY BROWN2009-2010,2009-2010,-0.4,519,NBA,0,0
BOBBY BROWN,BOBBY BROWN2010-2011,2010-2011,-1.779799198,156,Euroleague,0,0
BOBBY BROWN,BOBBY BROWN2012-2013,2012-2013,2.22638114,1491,EUR,0,0
BOBBY BROWN,BOBBY BROWN2012-2013,2012-2013,3.116013598,783,Euroleague,0,0
BOBBY BROWN,BOBBY BROWN2015-2016,2015-2016,0.877883942,179.8,EUR,0,0
BOBBY BROWN,BOBBY BROWN2017-2018,2017-2018,0.866403254,234.8,EUR,1,0
BOBBY BROWN,BOBBY BROWN2019-2020,2019-2020,-0.863139107,171.4,EUR,0,0
BOBBY JONES,BOBBY JONES2006-2007,2006-2007,-0.2,336,NBA,0,0
BOBBY JONES,BOBBY JONES2007-2008,2007-2008,-0.2,531,NBA,0,0
BOBBY JONES,BOBBY JONES2009-2010,2009-2010,1.159271455,709,EUR,0,0
BOBBY JONES,BOBBY JONES2010-2011,2010-2011,1.140050478,449,EUR,0,0
BOBBY JONES,BOBBY JONES2012-2013,2012-2013,0.093003341,1091,EUR,0,0
BOBBY JONES,BOBBY JONES2013-2014,2013-2014,1.56566993,868,EUR,0,0
BOBBY JONES,BOBBY JONES2014-2015,2014-2015,0.75096715,745,EUR,0,0
BOBBY JONES,BOBBY JONES2015-2016,2015-2016,1.596650109,689,EUR,0,0
BOGDAN BOGDANOVIC,BOGDAN BOGDANOVIC2012-2013,2012-2013,0.221072956,374,EUR,0,0
BOGDAN BOGDANOVIC,BOGDAN BOGDANOVIC2013-2014,2013-2014,5.098955325,776,EUR,0,0
BOGDAN BOGDANOVIC,BOGDAN BOGDANOVIC2013-2014,2013-2014,1.979763559,723,Euroleague,0,0
BOGDAN BOGDANOVIC,BOGDAN BOGDANOVIC2014-2015,2014-2015,4.153934398,896,EUR,0,0
BOGDAN BOGDANOVIC,BOGDAN BOGDANOVIC2014-2015,2014-2015,1.767224662,821,Euroleague,0,0
BOGDAN BOGDANOVIC,BOGDAN BOGDANOVIC2015-2016,2015-2016,4.130258937,1035.4,EUR,0,0
BOGDAN BOGDANOVIC,BOGDAN BOGDANOVIC2015-2016,2015-2016,,774,Euroleague,0,0
BOGDAN BOGDANOVIC,BOGDAN BOGDANOVIC2016-2017,2016-2017,2.138826448,609.7,EUR,0,0
BOGDAN BOGDANOVIC,BOGDAN BOGDANOVIC2016-2017,2016-2017,3.171640712,615,Euroleague,0,0
BOGDAN BOGDANOVIC,BOGDAN BOGDANOVIC2017-2018,2017-2018,0.3,2175,NBA,0,0
BOGDAN BOGDANOVIC,BOGDAN BOGDANOVIC2018-2019,2018-2019,0.7,1947,NBA,0,0
BOGDAN BOGDANOVIC,BOGDAN BOGDANOVIC2019-2020,2019-2020,1.2,1766,NBA,0,0
BOGDAN BOGDANOVIC,BOGDAN BOGDANOVIC2020-2021,2020-2021,1.8,1305,NBA,0,0
BOGDAN BOGDANOVIC,BOGDAN BOGDANOVIC2021-2022,2021-2022,1.5,1848,NBA,0,0
BOJAN BOGDANOVIC,BOJAN BOGDANOVIC2009-2010,2009-2010,0.144901719,350,Euroleague,0,0
BOJAN BOGDANOVIC,BOJAN BOGDANOVIC2010-2011,2010-2011,-0.424173175,355,Euroleague,0,0
BOJAN BOGDANOVIC,BOJAN BOGDANOVIC2011-2012,2011-2012,2.789165388,389,Euroleague,0,0
BOJAN BOGDANOVIC,BOJAN BOGDANOVIC2011-2012,2011-2012,4.804338604,740,EUR,0,0
BOJAN BOGDANOVIC,BOJAN BOGDANOVIC2012-2013,2012-2013,3.251105081,593,Euroleague,0,0
BOJAN BOGDANOVIC,BOJAN BOGDANOVIC2012-2013,2012-2013,4.106588037,778,EUR,0,0
BOJAN BOGDANOVIC,BOJAN BOGDANOVIC2013-2014,2013-2014,3.131139876,920.1,EUR,0,0
BOJAN BOGDANOVIC,BOJAN BOGDANOVIC2013-2014,2013-2014,1.376821025,735,Euroleague,0,0
BOJAN BOGDANOVIC,BOJAN BOGDANOVIC2014-2015,2014-2015,0.1,1854,NBA,0,0
BOJAN BOGDANOVIC,BOJAN BOGDANOVIC2015-2016,2015-2016,-0.8,2115,NBA,0,0
BOJAN BOGDANOVIC,BOJAN BOGDANOVIC2016-2017,2016-2017,-0.1,2083,NBA,0,0
BOJAN BOGDANOVIC,BOJAN BOGDANOVIC2017-2018,2017-2018,0.8,2464,NBA,0,0
BOJAN BOGDANOVIC,BOJAN BOGDANOVIC2018-2019,2018-2019,1.7,2573,NBA,0,0
BOJAN BOGDANOVIC,BOJAN BOGDANOVIC2019-2020,2019-2020,1.1,2083,NBA,0,0
BOJAN BOGDANOVIC,BOJAN BOGDANOVIC2020-2021,2020-2021,0.9,2216,NBA,0,0
BOJAN BOGDANOVIC,BOJAN BOGDANOVIC2021-2022,2021-2022,1.1,2131,NBA,0,0
BORIS DIAW,BORIS DIAW2001-2002,2001-2002,1.44621568,305,Euroleague,0,0
BORIS DIAW,BORIS DIAW2002-2003,2002-2003,2.321994992,299,Euroleague,0,0
BORIS DIAW,BORIS DIAW2003-2004,2003-2004,-0.2,1919,NBA,0,0
BORIS DIAW,BORIS DIAW2004-2005,2004-2005,-0.4,1201,NBA,0,0
BORIS DIAW,BORIS DIAW2005-2006,2005-2006,3.5,2874,NBA,0,0
BORIS DIAW,BORIS DIAW2006-2007,2006-2007,1.4,2268,NBA,0,0
BORIS DIAW,BORIS DIAW2007-2008,2007-2008,0.7,2308,NBA,0,0
BORIS DIAW,BORIS DIAW2008-2009,2008-2009,2.2,2754,NBA,0,0
BORIS DIAW,BORIS DIAW2009-2010,2009-2010,2,2906,NBA,0,0
BORIS DIAW,BORIS DIAW2010-2011,2010-2011,1.8,2778,NBA,0,0
BORIS DIAW,BORIS DIAW2011-2012,2011-2012,0.1,1424,NBA,0,0
BORIS DIAW,BORIS DIAW2012-2013,2012-2013,1.2,1709,NBA,0,0
BORIS DIAW,BORIS DIAW2013-2014,2013-2014,1.6,1974,NBA,0,0
BORIS DIAW,BORIS DIAW2014-2015,2014-2015,0.8,1984,NBA,0,0
BORIS DIAW,BORIS DIAW2015-2016,2015-2016,1,1386,NBA,0,0
BORIS DIAW,BORIS DIAW2016-2017,2016-2017,-0.1,1283,NBA,0,0
BORIS DIAW,BORIS DIAW2017-2018,2017-2018,3.503716901,968,EUR,0,0
BOSTJAN NACHBAR,BOSTJAN NACHBAR2001-2002,2001-2002,1.046108866,534,Euroleague,0,0
BOSTJAN NACHBAR,BOSTJAN NACHBAR2003-2004,2003-2004,0.1,516,NBA,0,0
BOSTJAN NACHBAR,BOSTJAN NACHBAR2004-2005,2004-2005,-0.1,1341,NBA,0,0
BOSTJAN NACHBAR,BOSTJAN NACHBAR2005-2006,2005-2006,-0.3,502,NBA,0,0
BOSTJAN NACHBAR,BOSTJAN NACHBAR2006-2007,2006-2007,0.9,1532,NBA,0,0
BOSTJAN NACHBAR,BOSTJAN NACHBAR2007-2008,2007-2008,0.1,1660,NBA,0,0
BOSTJAN NACHBAR,BOSTJAN NACHBAR2009-2010,2009-2010,0.920656044,246,Euroleague,0,0
BOSTJAN NACHBAR,BOSTJAN NACHBAR2010-2011,2010-2011,-1.097913176,290,Euroleague,0,0
BOSTJAN NACHBAR,BOSTJAN NACHBAR2012-2013,2012-2013,1.491207327,615,Euroleague,0,0
BOSTJAN NACHBAR,BOSTJAN NACHBAR2013-2014,2013-2014,0.764014879,718.7,EUR,0,0
BOSTJAN NACHBAR,BOSTJAN NACHBAR2013-2014,2013-2014,0.534537405,512,Euroleague,0,0
BOSTJAN NACHBAR,BOSTJAN NACHBAR2014-2015,2014-2015,1.420796218,305,Euroleague,0,0
BOSTJAN NACHBAR,BOSTJAN NACHBAR2014-2015,2014-2015,0.015428556,495.3,EUR,0,0
BOSTJAN NACHBAR,BOSTJAN NACHBAR2015-2016,2015-2016,0.882876508,764.6,EUR,0,0
BOSTJAN NACHBAR,BOSTJAN NACHBAR2016-2017,2016-2017,0.176403782,585.4,EUR,0,0
BRACEY WRIGHT,BRACEY WRIGHT2006-2007,2006-2007,0.1,190,NBA,0,0
BRACEY WRIGHT,BRACEY WRIGHT2007-2008,2007-2008,-0.181592342,571,Euroleague,0,0
BRACEY WRIGHT,BRACEY WRIGHT2008-2009,2008-2009,1.128917866,366.8,EUR,0,0
BRACEY WRIGHT,BRACEY WRIGHT2008-2009,2008-2009,-0.221341083,205,Euroleague,0,0
BRACEY WRIGHT,BRACEY WRIGHT2010-2011,2010-2011,-0.764144564,326,EUR,0,0
BRACEY WRIGHT,BRACEY WRIGHT2011-2012,2011-2012,2.225165948,969.4,EUR,0,0
BRACEY WRIGHT,BRACEY WRIGHT2012-2013,2012-2013,1.829858879,815,EUR,0,0
BRACEY WRIGHT,BRACEY WRIGHT2012-2013,2012-2013,-0.189948047,316,Euroleague,0,0
BRACEY WRIGHT,BRACEY WRIGHT2013-2014,2013-2014,0.805677151,345,EUR,0,0
BRACEY WRIGHT,BRACEY WRIGHT2015-2016,2015-2016,1.552068344,615.2,EUR,0,0
BRACEY WRIGHT,BRACEY WRIGHT2017-2018,2017-2018,0.873316435,938.7,EUR,0,0
BRAD WANAMAKER,BRAD WANAMAKER2011-2012,2011-2012,-0.377776893,179,EUR,0,0
BRAD WANAMAKER,BRAD WANAMAKER2012-2013,2012-2013,2.049306148,746,EUR,0,0
BRAD WANAMAKER,BRAD WANAMAKER2013-2014,2013-2014,5.22884777,1150,EUR,0,0
BRAD WANAMAKER,BRAD WANAMAKER2015-2016,2015-2016,,692,Euroleague,0,0
BRAD WANAMAKER,BRAD WANAMAKER2016-2017,2016-2017,3.749909899,932.9,EUR,0,0
BRAD WANAMAKER,BRAD WANAMAKER2016-2017,2016-2017,3.453517106,1138,Euroleague,0,0
BRAD WANAMAKER,BRAD WANAMAKER2017-2018,2017-2018,3.448284113,693.3,EUR,0,0
